,timestamp,value,score
3109,2021-01-08 00:24:16,10.06,6.2011291045
3110,2021-01-08 00:27:16,9.98,6.2105550639
3111,2021-01-08 00:30:16,9.9,6.2190613781
3112,2021-01-08 00:33:16,9.88,6.2207455621
3113,2021-01-08 00:36:16,9.93,6.2158239365
3114,2021-01-08 00:39:16,9.97,6.2117421794
3115,2021-01-08 00:42:16,9.87,6.2217660172
3116,2021-01-08 00:45:16,9.86,6.2227433746
3117,2021-01-08 00:48:16,9.82,6.2270970007
3118,2021-01-08 00:51:16,9.82,6.2270970007
3119,2021-01-08 00:54:16,9.79,6.2282312321
3120,2021-01-08 00:57:16,9.79,6.2282312321
3121,2021-01-08 01:00:16,9.76,6.2303720943
3122,2021-01-08 01:03:16,9.75,6.2316202444
3123,2021-01-08 01:06:16,9.68,6.2388707677
3124,2021-01-08 01:09:16,9.56,6.2517184973
3125,2021-01-08 01:12:16,9.48,6.2578500111
3126,2021-01-08 01:15:16,9.4,6.2691977045
3127,2021-01-08 01:18:16,9.36,6.2724930362
3128,2021-01-08 01:21:16,9.32,6.2785166499
3129,2021-01-08 01:24:16,9.34,6.276776627
3130,2021-01-08 01:27:16,9.26,6.284362457
3131,2021-01-08 01:30:16,9.26,6.284362457
3132,2021-01-08 01:33:16,9.28,6.2832747879
3133,2021-01-08 01:36:16,9.23,6.2871090983
3134,2021-01-08 01:39:16,9.21,6.2892277898
3135,2021-01-08 01:42:16,9.19,6.291142452
3136,2021-01-08 01:45:16,9.11,6.2982108442
3137,2021-01-08 01:48:16,9.08,6.3002508616
3138,2021-01-08 01:51:16,9.11,6.2982108442
3139,2021-01-08 01:54:16,9.16,6.2939148741
3140,2021-01-08 01:57:16,9.14,6.2960198346
3141,2021-01-08 02:00:16,9.14,6.2960198346
3142,2021-01-08 02:03:16,9.19,6.291142452
3143,2021-01-08 02:06:16,9.11,6.2982108442
3144,2021-01-08 02:09:16,9.12,6.2972873898
3145,2021-01-08 02:12:16,9.11,6.2982108442
3146,2021-01-08 02:15:16,9.12,6.2972873898
3147,2021-01-08 02:18:16,9.16,6.2939148741
3148,2021-01-08 02:21:16,9.07,6.3012003015
3149,2021-01-08 02:24:16,9.0,6.3126921633
3150,2021-01-08 02:27:16,9.01,6.3096090412
3151,2021-01-08 02:30:16,9.03,6.3061627003
3152,2021-01-08 02:33:16,9.11,6.2982108442
3153,2021-01-08 02:36:16,9.17,6.2925490311
3154,2021-01-08 02:39:16,9.06,6.3027504915
3155,2021-01-08 02:42:16,9.06,6.3027504915
3156,2021-01-08 02:45:16,8.97,6.3127247628
3157,2021-01-08 02:48:16,8.99,6.3126859737
3158,2021-01-08 02:51:16,8.94,6.3140781808
3159,2021-01-08 02:54:16,8.85,6.3229450736
3160,2021-01-08 02:57:16,8.8,6.3261557333
3161,2021-01-08 03:00:15,8.78,6.3277625279
3162,2021-01-08 03:03:16,8.8,6.3261557333
3163,2021-01-08 03:06:16,8.78,6.3277625279
3164,2021-01-08 03:09:16,8.8,6.3261557333
3165,2021-01-08 03:12:16,8.77,6.3289216801
3166,2021-01-08 03:15:16,8.66,6.3394255378
3167,2021-01-08 03:18:16,8.64,6.3422670321
3168,2021-01-08 03:21:16,8.69,6.3357129025
3169,2021-01-08 03:24:16,8.73,6.3331960093
3170,2021-01-08 03:27:16,8.7,6.3358211339
3171,2021-01-08 03:30:15,8.66,6.3394255378
3172,2021-01-08 03:33:16,8.56,6.3464551993
3173,2021-01-08 03:36:15,8.66,6.3394255378
3174,2021-01-08 03:39:16,8.75,6.3314434212
3175,2021-01-08 03:42:16,8.55,6.3466791486
3176,2021-01-08 03:45:16,8.52,6.3494283117
3177,2021-01-08 03:48:16,8.5,6.3538002122
3178,2021-01-08 03:51:16,8.5,6.3538002122
3179,2021-01-08 03:54:16,8.44,6.3607092255
3180,2021-01-08 03:57:16,8.38,6.3657090051
3181,2021-01-08 04:00:16,8.3,6.3717552027
3182,2021-01-08 04:03:16,8.39,6.3654869822
3183,2021-01-08 04:06:16,8.38,6.3657090051
3184,2021-01-08 04:09:16,8.35,6.3672359263
3185,2021-01-08 04:12:15,8.33,6.3693797066
3186,2021-01-08 04:15:16,8.34,6.3682101602
3187,2021-01-08 04:18:16,8.34,6.3682101602
3188,2021-01-08 04:21:15,8.34,6.3682101602
3189,2021-01-08 04:24:16,8.34,6.3682101602
3190,2021-01-08 04:27:16,8.3,6.3717552027
3191,2021-01-08 04:30:16,8.31,6.3707491578
3192,2021-01-08 04:33:16,8.3,6.3717552027
3193,2021-01-08 04:36:16,8.27,6.3754962002
3194,2021-01-08 04:39:16,8.26,6.3761956955
3195,2021-01-08 04:42:16,8.25,6.3775749561
3196,2021-01-08 04:45:16,8.25,6.3775749561
3197,2021-01-08 04:48:16,8.24,6.3787498565
3198,2021-01-08 04:51:16,8.29,6.3727331596
3199,2021-01-08 04:54:15,8.31,6.3707491578
3200,2021-01-08 04:57:16,8.39,6.3654869822
3201,2021-01-08 05:00:16,8.43,6.3619324117
3202,2021-01-08 05:03:16,8.47,6.3573141609
3203,2021-01-08 05:06:16,8.44,6.3607092255
3204,2021-01-08 05:09:15,8.46,6.3585032993
3205,2021-01-08 05:12:16,8.49,6.3559375831
3206,2021-01-08 05:15:16,8.54,6.347032965
3207,2021-01-08 05:18:16,8.55,6.3466791486
3208,2021-01-08 05:21:16,8.6,6.3448974046
3209,2021-01-08 05:24:16,8.49,6.3559375831
3210,2021-01-08 05:27:15,8.56,6.3464551993
3211,2021-01-08 05:30:16,8.57,6.3457658344
3212,2021-01-08 05:33:16,8.56,6.3464551993
3213,2021-01-08 05:36:16,8.59,6.3455788767
3214,2021-01-08 05:39:16,8.65,6.3411070446
3215,2021-01-08 05:42:16,8.63,6.3432156366
3216,2021-01-08 05:45:16,8.64,6.3422670321
3217,2021-01-08 05:48:16,8.62,6.3435956658
3218,2021-01-08 05:51:16,8.53,6.3475794403
3219,2021-01-08 05:54:16,8.54,6.347032965
3220,2021-01-08 05:57:16,8.54,6.347032965
3221,2021-01-08 06:00:15,8.59,6.3455788767
3222,2021-01-08 06:03:16,8.67,6.3381610226
3223,2021-01-08 06:06:15,8.45,6.3599704141
3224,2021-01-08 06:09:16,8.34,6.3682101602
3225,2021-01-08 06:12:16,8.31,6.3707491578
3226,2021-01-08 06:15:16,8.29,6.3727331596
3227,2021-01-08 06:18:15,8.29,6.3727331596
3228,2021-01-08 06:21:16,8.26,6.3761956955
3229,2021-01-08 06:24:16,8.24,6.3787498565
3230,2021-01-08 06:27:16,8.15,6.3910981638
3231,2021-01-08 06:30:16,8.1,6.3961721557
3232,2021-01-08 06:33:16,8.16,6.3892367758
3233,2021-01-08 06:36:16,8.07,6.4005140925
3234,2021-01-08 06:39:16,8.07,6.4005140925
3235,2021-01-08 06:42:16,8.07,6.4005140925
3236,2021-01-08 06:45:15,8.03,6.4040812684
3237,2021-01-08 06:48:16,8.04,6.4030787628
3238,2021-01-08 06:51:16,8.06,6.4015507918
3239,2021-01-08 06:54:16,8.12,6.393956531
3240,2021-01-08 06:57:16,8.12,6.393956531
3241,2021-01-08 07:00:16,8.19,6.3853016696
3242,2021-01-08 07:03:16,8.18,6.3863901473
3243,2021-01-08 07:06:16,8.17,6.3874533888
3244,2021-01-08 07:09:16,8.13,6.3930901229
3245,2021-01-08 07:12:16,8.17,6.3874533888
3246,2021-01-08 07:15:16,8.25,6.3775749561
3247,2021-01-08 07:18:16,8.2,6.3840663653
3248,2021-01-08 07:21:16,8.16,6.3892367758
3249,2021-01-08 07:24:15,8.1,6.3961721557
3250,2021-01-08 07:27:16,8.23,6.3802670469
3251,2021-01-08 07:30:15,8.25,6.3775749561
3252,2021-01-08 07:33:16,8.21,6.3829074896
3253,2021-01-08 07:36:15,8.2,6.3840663653
3254,2021-01-08 07:39:16,8.21,6.3829074896
3255,2021-01-08 07:42:16,8.26,6.3761956955
3256,2021-01-08 07:45:16,8.28,6.374309746
3257,2021-01-08 07:48:15,8.32,6.3703015549
3258,2021-01-08 07:51:16,8.29,6.3727331596
3259,2021-01-08 07:54:15,8.31,6.3707491578
3260,2021-01-08 07:57:16,8.4,6.364790022
3261,2021-01-08 08:00:15,8.43,6.3619324117
3262,2021-01-08 08:03:16,8.49,6.3559375831
3263,2021-01-08 08:06:15,8.52,6.3494283117
3264,2021-01-08 08:09:16,8.53,6.3475794403
3265,2021-01-08 08:12:15,8.47,6.3573141609
3266,2021-01-08 08:15:16,8.54,6.347032965
3267,2021-01-08 08:18:16,8.54,6.347032965
3268,2021-01-08 08:21:16,8.58,6.3464172672
3269,2021-01-08 08:24:16,8.29,6.3727331596
3270,2021-01-08 08:27:16,8.35,6.3672359263
3271,2021-01-08 08:30:16,8.36,6.3677243078
3272,2021-01-08 08:33:16,8.46,6.3585032993
3273,2021-01-08 08:36:16,8.47,6.3573141609
3274,2021-01-08 08:39:15,8.48,6.3559880282
3275,2021-01-08 08:42:16,8.41,6.3637634123
3276,2021-01-08 08:45:15,8.38,6.3657090051
3277,2021-01-08 08:48:16,8.35,6.3672359263
3278,2021-01-08 08:51:16,8.37,6.3664652855
3279,2021-01-08 08:54:16,8.39,6.3654869822
3280,2021-01-08 08:57:16,8.33,6.3693797066
3281,2021-01-08 09:00:16,8.34,6.3682101602
3282,2021-01-08 09:03:16,8.37,6.3664652855
3283,2021-01-08 09:06:16,8.45,6.3599704141
3284,2021-01-08 09:09:15,8.42,6.3628439963
3285,2021-01-08 09:12:16,8.41,6.3637634123
3286,2021-01-08 09:15:16,8.43,6.3619324117
3287,2021-01-08 09:18:16,8.48,6.3559880282
3288,2021-01-08 09:21:16,8.5,6.3538002122
3289,2021-01-08 09:24:16,8.62,6.3435956658
3290,2021-01-08 09:27:16,8.69,6.3357129025
3291,2021-01-08 09:30:16,8.56,6.3464551993
3292,2021-01-08 09:33:16,8.61,6.3441782504
3293,2021-01-08 09:36:15,8.62,6.3435956658
3294,2021-01-08 09:39:16,8.68,6.3371892744
3295,2021-01-08 09:42:15,8.73,6.3331960093
3296,2021-01-08 09:45:16,8.71,6.333691188
3297,2021-01-08 09:48:15,8.67,6.3381610226
3298,2021-01-08 09:51:16,8.66,6.3394255378
3299,2021-01-08 09:54:15,8.56,6.3464551993
3300,2021-01-08 09:57:16,8.67,6.3381610226
3301,2021-01-08 10:00:16,8.72,6.3330782195
3302,2021-01-08 10:03:16,8.53,6.3475794403
3303,2021-01-08 10:06:16,8.59,6.3455788767
3304,2021-01-08 10:09:16,8.38,6.3657090051
3305,2021-01-08 10:12:15,8.39,6.3654869822
3306,2021-01-08 10:15:16,8.39,6.3654869822
3307,2021-01-08 10:18:15,8.36,6.3677243078
3308,2021-01-08 10:21:16,8.33,6.3693797066
3309,2021-01-08 10:24:16,8.32,6.3703015549
3310,2021-01-08 10:27:16,8.35,6.3672359263
3311,2021-01-08 10:30:16,8.55,6.3466791486
3312,2021-01-08 10:33:16,8.53,6.3475794403
3313,2021-01-08 10:36:16,8.61,6.3441782504
3314,2021-01-08 10:39:15,8.64,6.3422670321
3315,2021-01-08 10:42:16,8.69,6.3357129025
3316,2021-01-08 10:45:15,8.75,6.3314434212
3317,2021-01-08 10:48:16,8.8,6.3261557333
3318,2021-01-08 10:51:15,8.81,6.3254283929
3319,2021-01-08 10:54:16,8.79,6.3275072648
3320,2021-01-08 10:57:15,8.79,6.3275072648
3321,2021-01-08 11:00:16,8.83,6.3236245711
3322,2021-01-08 11:03:16,8.88,6.3193112936
3323,2021-01-08 11:06:15,8.94,6.3140781808
3324,2021-01-08 11:09:15,9.0,6.3126921633
3325,2021-01-08 11:12:15,8.91,6.3169116118
3326,2021-01-08 11:15:16,8.98,6.3124811067
3327,2021-01-08 11:18:15,9.06,6.3027504915
3328,2021-01-08 11:21:16,9.16,6.2939148741
3329,2021-01-08 11:24:16,9.15,6.2953294285
3330,2021-01-08 11:27:15,9.15,6.2953294285
3331,2021-01-08 11:30:16,8.99,6.3126859737
3332,2021-01-08 11:33:16,8.96,6.3135355429
3333,2021-01-08 11:36:16,9.04,6.304971503
3334,2021-01-08 11:39:16,9.09,6.2998693733
3335,2021-01-08 11:42:15,9.01,6.3096090412
3336,2021-01-08 11:45:16,8.94,6.3140781808
3337,2021-01-08 11:48:15,8.92,6.316413994
3338,2021-01-08 11:51:16,8.94,6.3140781808
3339,2021-01-08 11:54:15,8.98,6.3124811067
3340,2021-01-08 11:57:16,9.01,6.3096090412
3341,2021-01-08 12:00:15,9.07,6.3012003015
3342,2021-01-08 12:03:15,9.13,6.2961763764
3343,2021-01-08 12:06:16,9.08,6.3002508616
3344,2021-01-08 12:09:15,9.07,6.3012003015
3345,2021-01-08 12:12:16,9.04,6.304971503
3346,2021-01-08 12:15:15,8.93,6.3150576576
3347,2021-01-08 12:18:16,8.89,6.3183443476
3348,2021-01-08 12:21:16,8.83,6.3236245711
3349,2021-01-08 12:24:16,8.93,6.3150576576
3350,2021-01-08 12:27:16,8.87,6.3205705092
3351,2021-01-08 12:30:15,8.8,6.3261557333
3352,2021-01-08 12:33:16,8.78,6.3277625279
3353,2021-01-08 12:36:15,8.76,6.3298547743
3354,2021-01-08 12:39:16,8.77,6.3289216801
3355,2021-01-08 12:42:15,8.74,6.3327095617
3356,2021-01-08 12:45:16,8.76,6.3298547743
3357,2021-01-08 12:48:15,8.78,6.3277625279
3358,2021-01-08 12:51:16,8.8,6.3261557333
3359,2021-01-08 12:54:16,8.79,6.3275072648
3360,2021-01-08 12:57:15,8.81,6.3254283929
3361,2021-01-08 13:00:16,8.8,6.3261557333
3362,2021-01-08 13:03:15,8.78,6.3277625279
3363,2021-01-08 13:06:16,8.8,6.3261557333
3364,2021-01-08 13:09:15,8.77,6.3289216801
3365,2021-01-08 13:12:16,8.72,6.3330782195
3366,2021-01-08 13:15:15,8.76,6.3298547743
3367,2021-01-08 13:18:16,8.78,6.3277625279
3368,2021-01-08 13:21:15,8.8,6.3261557333
3369,2021-01-08 13:24:16,8.75,6.3314434212
3370,2021-01-08 13:27:15,8.71,6.333691188
3371,2021-01-08 13:30:16,8.72,6.3330782195
3372,2021-01-08 13:33:16,8.67,6.3381610226
3373,2021-01-08 13:36:16,8.73,6.3331960093
3374,2021-01-08 13:39:16,8.73,6.3331960093
3375,2021-01-08 13:42:15,8.73,6.3331960093
3376,2021-01-08 13:45:16,8.72,6.3330782195
3377,2021-01-08 13:48:15,8.76,6.3298547743
3378,2021-01-08 13:51:16,8.75,6.3314434212
3379,2021-01-08 13:54:15,8.75,6.3314434212
3380,2021-01-08 13:57:16,8.76,6.3298547743
3381,2021-01-08 14:00:15,8.78,6.3277625279
3382,2021-01-08 14:03:16,8.8,6.3261557333
3383,2021-01-08 14:06:15,8.87,6.3205705092
3384,2021-01-08 14:09:15,8.8,6.3261557333
3385,2021-01-08 14:12:15,8.8,6.3261557333
3386,2021-01-08 14:15:16,8.84,6.3232391257
3387,2021-01-08 14:18:15,8.77,6.3289216801
3388,2021-01-08 14:21:16,8.75,6.3314434212
3389,2021-01-08 14:24:16,8.78,6.3277625279
3390,2021-01-08 14:27:15,8.81,6.3254283929
3391,2021-01-08 14:30:16,8.78,6.3277625279
3392,2021-01-08 14:33:15,8.75,6.3314434212
3393,2021-01-08 14:36:16,8.73,6.3331960093
3394,2021-01-08 14:39:16,8.76,6.3298547743
3395,2021-01-08 14:42:16,8.76,6.3298547743
3396,2021-01-08 14:45:16,8.74,6.3327095617
3397,2021-01-08 14:48:16,8.73,6.3331960093
3398,2021-01-08 14:51:16,8.75,6.3314434212
3399,2021-01-08 14:54:15,8.7,6.3358211339
3400,2021-01-08 14:57:16,8.73,6.3331960093
3401,2021-01-08 15:00:15,8.69,6.3357129025
3402,2021-01-08 15:03:16,8.76,6.3298547743
3403,2021-01-08 15:06:15,8.74,6.3327095617
3404,2021-01-08 15:09:16,8.71,6.333691188
3405,2021-01-08 15:12:15,8.73,6.3331960093
3406,2021-01-08 15:15:16,8.71,6.333691188
3407,2021-01-08 15:18:15,8.78,6.3277625279
3408,2021-01-08 15:21:16,8.75,6.3314434212
3409,2021-01-08 15:24:15,8.69,6.3357129025
3410,2021-01-08 15:27:16,8.66,6.3394255378
3411,2021-01-08 15:30:15,8.56,6.3464551993
3412,2021-01-08 15:33:15,8.56,6.3464551993
3413,2021-01-08 15:36:16,8.55,6.3466791486
3414,2021-01-08 15:39:15,8.54,6.347032965
3415,2021-01-08 15:42:16,8.56,6.3464551993
3416,2021-01-08 15:45:15,8.53,6.3475794403
3417,2021-01-08 15:48:16,8.52,6.3494283117
3418,2021-01-08 15:51:15,8.56,6.3464551993
3419,2021-01-08 15:54:16,8.55,6.3466791486
3420,2021-01-08 15:57:15,8.59,6.3455788767
3421,2021-01-08 16:00:16,8.65,6.3411070446
3422,2021-01-08 16:03:15,8.66,6.3394255378
3423,2021-01-08 16:06:16,8.71,6.333691188
3424,2021-01-08 16:09:15,8.74,6.3327095617
3425,2021-01-08 16:12:16,8.77,6.3289216801
3426,2021-01-08 16:15:15,8.79,6.3275072648
3427,2021-01-08 16:18:16,8.78,6.3277625279
3428,2021-01-08 16:21:15,8.75,6.3314434212
3429,2021-01-08 16:24:16,8.76,6.3298547743
3430,2021-01-08 16:27:15,8.78,6.3277625279
3431,2021-01-08 16:30:15,8.81,6.3254283929
3432,2021-01-08 16:33:16,8.82,6.3245281248
3433,2021-01-08 16:36:15,8.82,6.3245281248
3434,2021-01-08 16:39:16,8.8,6.3261557333
3435,2021-01-08 16:42:15,8.77,6.3289216801
3436,2021-01-08 16:45:16,8.8,6.3261557333
3437,2021-01-08 16:48:15,8.78,6.3277625279
3438,2021-01-08 16:51:16,8.77,6.3289216801
3439,2021-01-08 16:54:15,8.75,6.3314434212
3440,2021-01-08 16:57:16,8.76,6.3298547743
3441,2021-01-08 17:00:15,8.78,6.3277625279
3442,2021-01-08 17:03:16,8.78,6.3277625279
3443,2021-01-08 17:06:15,8.79,6.3275072648
3444,2021-01-08 17:09:15,8.78,6.3277625279
3445,2021-01-08 17:12:15,8.81,6.3254283929
3446,2021-01-08 17:15:16,8.82,6.3245281248
3447,2021-01-08 17:18:15,8.8,6.3261557333
3448,2021-01-08 17:21:16,8.83,6.3236245711
3449,2021-01-08 17:24:15,8.83,6.3236245711
3450,2021-01-08 17:27:16,8.89,6.3183443476
3451,2021-01-08 17:30:15,8.88,6.3193112936
3452,2021-01-08 17:33:15,8.91,6.3169116118
3453,2021-01-08 17:36:15,8.93,6.3150576576
3454,2021-01-08 17:39:15,9.0,6.3126921633
3455,2021-01-08 17:42:16,9.02,6.308038827
3456,2021-01-08 17:45:15,9.06,6.3027504915
3457,2021-01-08 17:48:16,9.03,6.3061627003
3458,2021-01-08 17:51:15,9.04,6.304971503
3459,2021-01-08 17:54:16,9.07,6.3012003015
3460,2021-01-08 17:57:16,9.08,6.3002508616
3461,2021-01-08 18:00:15,9.09,6.2998693733
3462,2021-01-08 18:03:16,9.13,6.2961763764
3463,2021-01-08 18:06:15,9.18,6.2917925444
3464,2021-01-08 18:09:16,9.24,6.2860864223
3465,2021-01-08 18:12:15,9.27,6.2842801995
3466,2021-01-08 18:15:15,9.27,6.2842801995
3467,2021-01-08 18:18:16,9.28,6.2832747879
3468,2021-01-08 18:21:15,9.27,6.2842801995
3469,2021-01-08 18:24:15,9.29,6.282308585
3470,2021-01-08 18:27:15,9.33,6.2777317844
3471,2021-01-08 18:30:16,9.35,6.275973004
3472,2021-01-08 18:33:15,9.33,6.2777317844
3473,2021-01-08 18:36:16,9.34,6.276776627
3474,2021-01-08 18:39:15,9.42,6.266191031
3475,2021-01-08 18:42:16,9.33,6.2777317844
3476,2021-01-08 18:45:15,9.27,6.2842801995
3477,2021-01-08 18:48:16,9.25,6.2852271736
3478,2021-01-08 18:51:15,9.24,6.2860864223
3479,2021-01-08 18:54:16,9.24,6.2860864223
3480,2021-01-08 18:57:15,9.21,6.2892277898
3481,2021-01-08 19:00:16,9.16,6.2939148741
3482,2021-01-08 19:03:15,9.25,6.2852271736
3483,2021-01-08 19:06:16,9.31,6.2800185373
3484,2021-01-08 19:09:15,9.32,6.2785166499
3485,2021-01-08 19:12:16,9.33,6.2777317844
3486,2021-01-08 19:15:15,9.35,6.275973004
3487,2021-01-08 19:18:15,9.4,6.2691977045
3488,2021-01-08 19:21:15,9.38,6.2718915267
3489,2021-01-08 19:24:15,9.47,6.2593712013
3490,2021-01-08 19:27:15,9.46,6.2606538497
3491,2021-01-08 19:30:16,9.44,6.2637390709
3492,2021-01-08 19:33:15,9.49,6.2566456631
3493,2021-01-08 19:36:16,9.49,6.2566456631
3494,2021-01-08 19:39:15,9.49,6.2566456631
3495,2021-01-08 19:42:16,9.53,6.2553541136
3496,2021-01-08 19:45:15,9.55,6.25267684
3497,2021-01-08 19:48:16,9.57,6.2507691116
3498,2021-01-08 19:51:15,9.45,6.2619900378
3499,2021-01-08 19:54:16,9.43,6.2645524411
3500,2021-01-08 19:57:15,9.39,6.2713294281
3501,2021-01-08 20:00:16,9.43,6.2645524411
3502,2021-01-08 20:03:15,9.31,6.2800185373
3503,2021-01-08 20:06:16,9.3,6.2811862846
3504,2021-01-08 20:09:15,9.3,6.2811862846
3505,2021-01-08 20:12:15,9.33,6.2777317844
3506,2021-01-08 20:15:15,9.38,6.2718915267
3507,2021-01-08 20:18:15,9.31,6.2800185373
3508,2021-01-08 20:21:16,9.34,6.276776627
3509,2021-01-08 20:24:15,9.3,6.2811862846
3510,2021-01-08 20:27:15,9.33,6.2777317844
3511,2021-01-08 20:30:15,9.34,6.276776627
3512,2021-01-08 20:33:16,9.36,6.2724930362
3513,2021-01-08 20:36:15,9.4,6.2691977045
3514,2021-01-08 20:39:16,9.43,6.2645524411
3515,2021-01-08 20:42:15,9.45,6.2619900378
3516,2021-01-08 20:45:15,9.45,6.2619900378
3517,2021-01-08 20:48:15,9.45,6.2619900378
3518,2021-01-08 20:51:16,9.47,6.2593712013
3519,2021-01-08 20:54:15,9.47,6.2593712013
3520,2021-01-08 20:57:16,9.49,6.2566456631
3521,2021-01-08 21:00:15,9.53,6.2553541136
3522,2021-01-08 21:03:16,9.51,6.2557055485
3523,2021-01-08 21:06:15,9.5,6.2556763526
3524,2021-01-08 21:09:15,9.48,6.2578500111
3525,2021-01-08 21:12:15,9.53,6.2553541136
3526,2021-01-08 21:15:16,9.52,6.2551950944
3527,2021-01-08 21:18:15,9.53,6.2553541136
3528,2021-01-08 21:21:16,9.54,6.2547519748
3529,2021-01-08 21:24:15,9.58,6.2497300497
3530,2021-01-08 21:27:15,9.57,6.2507691116
3531,2021-01-08 21:30:15,9.57,6.2507691116
3532,2021-01-08 21:33:15,9.62,6.2456996568
3533,2021-01-08 21:36:15,9.55,6.25267684
3534,2021-01-08 21:39:15,9.6,6.2479976974
3535,2021-01-08 21:42:16,9.52,6.2551950944
3536,2021-01-08 21:45:15,9.55,6.25267684
