timestamp,value,score,year,month,day,hour,minute
2021-01-07 15:48:16,12.3,1.300377108,2021,1,7,15,48
2021-01-07 15:51:17,12.29,1.30086277,2021,1,7,15,51
2021-01-07 15:54:16,12.27,1.3012155025,2021,1,7,15,54
2021-01-07 15:57:17,12.3,1.3017183021,2021,1,7,15,57
2021-01-07 16:00:16,12.32,1.302061793,2021,1,7,16,0
2021-01-07 16:03:17,12.32,1.3023246119,2021,1,7,16,3
2021-01-07 16:06:16,12.32,1.3026036723,2021,1,7,16,6
2021-01-07 16:09:17,12.25,1.3027813337,2021,1,7,16,9
2021-01-07 16:12:16,12.22,1.3039288209,2021,1,7,16,12
2021-01-07 16:15:17,12.23,1.3040663095,2021,1,7,16,15
2021-01-07 16:18:16,12.1,1.3102274114,2021,1,7,16,18
2021-01-07 16:21:16,12.11,1.3395769218,2021,1,7,16,21
2021-01-07 16:24:17,12.11,1.3396920954,2021,1,7,16,24
2021-01-07 16:27:16,12.17,1.3448854448,2021,1,7,16,27
2021-01-07 16:30:17,12.09,1.3443678386,2021,1,7,16,30
2021-01-07 16:33:16,12.08,1.351847107,2021,1,7,16,33
2021-01-07 16:36:16,12.03,1.346195953,2021,1,7,16,36
2021-01-07 16:39:16,11.99,1.3466033142,2021,1,7,16,39
2021-01-07 16:42:16,12.02,1.3530095795,2021,1,7,16,42
2021-01-07 16:45:16,12.05,1.3487556876,2021,1,7,16,45
2021-01-07 16:48:16,12.03,1.283079583,2021,1,7,16,48
2021-01-07 16:51:17,11.95,1.3490363234,2021,1,7,16,51
2021-01-07 16:54:16,11.82,1.3495283699,2021,1,7,16,54
2021-01-07 16:57:17,11.81,1.3535711763,2021,1,7,16,57
2021-01-07 17:00:16,11.78,1.3536486469,2021,1,7,17,0
2021-01-07 17:03:17,11.75,1.3536622769,2021,1,7,17,3
2021-01-07 17:06:16,11.71,1.3538876925,2021,1,7,17,6
2021-01-07 17:09:17,11.63,1.3540112554,2021,1,7,17,9
2021-01-07 17:12:16,11.57,1.3541233886,2021,1,7,17,12
2021-01-07 17:15:16,11.64,1.354223811,2021,1,7,17,15
2021-01-07 17:18:16,11.67,1.3542755983,2021,1,7,17,18
2021-01-07 17:21:16,11.71,1.353174889,2021,1,7,17,21
2021-01-07 17:24:16,11.74,1.3531095178,2021,1,7,17,24
2021-01-07 17:27:16,11.7,1.3529585346,2021,1,7,17,27
2021-01-07 17:30:17,11.6,1.3572911278,2021,1,7,17,30
2021-01-07 17:33:17,11.57,1.3573810312,2021,1,7,17,33
2021-01-07 17:36:16,11.55,1.3573083923,2021,1,7,17,36
2021-01-07 17:39:17,11.6,1.357183479,2021,1,7,17,39
2021-01-07 17:42:16,11.5,1.3569110382,2021,1,7,17,42
2021-01-07 17:45:17,11.46,1.3568951567,2021,1,7,17,45
2021-01-07 17:48:16,11.36,1.3567317667,2021,1,7,17,48
2021-01-07 17:51:16,11.31,1.349962924,2021,1,7,17,51
2021-01-07 17:54:16,11.29,1.3497874417,2021,1,7,17,54
2021-01-07 17:57:17,11.31,1.349560723,2021,1,7,17,57
2021-01-07 18:00:16,11.33,1.3576109742,2021,1,7,18,0
2021-01-07 18:03:17,11.39,1.3575269724,2021,1,7,18,3
2021-01-07 18:06:16,11.4,1.3571809906,2021,1,7,18,6
2021-01-07 18:09:16,11.36,1.3588817277,2021,1,7,18,9
2021-01-07 18:12:16,11.46,1.3590512309,2021,1,7,18,12
2021-01-07 18:15:16,11.35,1.3590078128,2021,1,7,18,15
2021-01-07 18:18:16,11.37,1.3591284792,2021,1,7,18,18
2021-01-07 18:21:16,11.36,1.3591314663,2021,1,7,18,21
2021-01-07 18:24:16,11.39,1.3632305199,2021,1,7,18,24
2021-01-07 18:27:16,11.4,1.36320205,2021,1,7,18,27
2021-01-07 18:30:17,11.43,1.3629533245,2021,1,7,18,30
2021-01-07 18:33:16,11.45,1.3565438725,2021,1,7,18,33
2021-01-07 18:36:16,11.45,1.3640219277,2021,1,7,18,36
2021-01-07 18:39:16,11.43,1.3635310102,2021,1,7,18,39
2021-01-07 18:42:17,11.44,1.3641567533,2021,1,7,18,42
2021-01-07 18:45:16,11.43,1.3641584466,2021,1,7,18,45
2021-01-07 18:48:17,11.42,1.3701667653,2021,1,7,18,48
2021-01-07 18:51:16,11.39,1.3701707899,2021,1,7,18,51
2021-01-07 18:54:17,11.37,1.3701548624,2021,1,7,18,54
2021-01-07 18:57:16,11.4,1.3701519308,2021,1,7,18,57
2021-01-07 19:00:16,11.33,1.3699966049,2021,1,7,19,0
2021-01-07 19:03:16,11.33,1.3647304236,2021,1,7,19,3
2021-01-07 19:06:16,11.38,1.3700581577,2021,1,7,19,6
2021-01-07 19:09:16,11.39,1.3699204189,2021,1,7,19,9
2021-01-07 19:12:16,11.42,1.381998971,2021,1,7,19,12
2021-01-07 19:15:16,11.35,1.3822572627,2021,1,7,19,15
2021-01-07 19:18:16,11.38,1.3816685871,2021,1,7,19,18
2021-01-07 19:21:16,11.33,1.3698727361,2021,1,7,19,21
2021-01-07 19:24:16,11.31,1.3697120988,2021,1,7,19,24
2021-01-07 19:27:16,11.31,1.3647749202,2021,1,7,19,27
2021-01-07 19:30:17,11.31,1.3645268153,2021,1,7,19,30
2021-01-07 19:33:16,11.3,1.3759196865,2021,1,7,19,33
2021-01-07 19:36:16,11.26,1.3760090259,2021,1,7,19,36
2021-01-07 19:39:16,11.21,1.3752486684,2021,1,7,19,39
2021-01-07 19:42:16,11.15,1.3750881202,2021,1,7,19,42
2021-01-07 19:45:16,11.19,1.3616919447,2021,1,7,19,45
2021-01-07 19:48:17,11.19,1.3746381184,2021,1,7,19,48
2021-01-07 19:51:16,11.17,1.378465208,2021,1,7,19,51
2021-01-07 19:54:17,11.16,1.3728955127,2021,1,7,19,54
2021-01-07 19:57:16,11.08,1.3719970747,2021,1,7,19,57
2021-01-07 20:00:17,11.09,1.376189008,2021,1,7,20,0
2021-01-07 20:03:16,11.0,1.3671235679,2021,1,7,20,3
2021-01-07 20:06:16,11.05,1.3784074269,2021,1,7,20,6
2021-01-07 20:09:16,11.06,1.3329441259,2021,1,7,20,9
2021-01-07 20:12:16,11.06,1.333811111,2021,1,7,20,12
2021-01-07 20:15:16,11.09,1.3335215076,2021,1,7,20,15
2021-01-07 20:18:16,11.06,1.3335621015,2021,1,7,20,18
2021-01-07 20:21:16,11.06,1.3316966637,2021,1,7,20,21
2021-01-07 20:24:16,11.03,1.332620889,2021,1,7,20,24
2021-01-07 20:27:16,10.96,1.3326810986,2021,1,7,20,27
2021-01-07 20:30:16,10.93,1.3335243677,2021,1,7,20,30
2021-01-07 20:33:17,10.91,1.331959561,2021,1,7,20,33
2021-01-07 20:36:16,10.9,1.3364485782,2021,1,7,20,36
2021-01-07 20:39:16,10.87,1.3373429841,2021,1,7,20,39
2021-01-07 20:42:16,10.91,1.337199372,2021,1,7,20,42
2021-01-07 20:45:16,10.97,1.3361089317,2021,1,7,20,45
2021-01-07 20:48:16,10.99,1.3371740309,2021,1,7,20,48
2021-01-07 20:51:17,10.99,1.3358428084,2021,1,7,20,51
2021-01-07 20:54:16,10.99,1.3365439307,2021,1,7,20,54
2021-01-07 20:57:17,10.91,1.3397464247,2021,1,7,20,57
2021-01-07 21:00:16,10.81,1.3537334971,2021,1,7,21,0
2021-01-07 21:03:16,10.82,1.3565104176,2021,1,7,21,3
2021-01-07 21:06:16,10.81,1.3535498226,2021,1,7,21,6
2021-01-07 21:09:16,10.82,1.3564995999,2021,1,7,21,9
2021-01-07 21:12:16,10.8,1.3575610997,2021,1,7,21,12
2021-01-07 21:15:16,10.8,1.3574709783,2021,1,7,21,15
2021-01-07 21:18:16,10.8,1.3572643593,2021,1,7,21,18
2021-01-07 21:21:16,10.79,1.3573071698,2021,1,7,21,21
2021-01-07 21:24:16,10.77,1.3575083289,2021,1,7,21,24
2021-01-07 21:27:16,10.79,1.3575929548,2021,1,7,21,27
2021-01-07 21:30:16,10.79,1.3576053721,2021,1,7,21,30
2021-01-07 21:33:16,10.79,1.3575739811,2021,1,7,21,33
2021-01-07 21:36:17,10.75,1.3574964645,2021,1,7,21,36
2021-01-07 21:39:16,10.69,1.3528696693,2021,1,7,21,39
2021-01-07 21:42:16,10.7,1.3787019496,2021,1,7,21,42
2021-01-07 21:45:16,10.72,1.3810632414,2021,1,7,21,45
2021-01-07 21:48:16,10.71,1.3685609902,2021,1,7,21,48
2021-01-07 21:51:16,10.64,1.3666256416,2021,1,7,21,51
2021-01-07 21:54:17,10.66,1.3617807564,2021,1,7,21,54
2021-01-07 21:57:16,10.71,1.3614027223,2021,1,7,21,57
2021-01-07 22:00:16,10.74,1.3606895277,2021,1,7,22,0
2021-01-07 22:03:16,10.73,1.3602707533,2021,1,7,22,3
2021-01-07 22:06:16,10.75,1.3598320336,2021,1,7,22,6
2021-01-07 22:09:16,10.76,1.3638139237,2021,1,7,22,9
2021-01-07 22:12:16,10.76,1.3652228097,2021,1,7,22,12
2021-01-07 22:15:16,10.77,1.3654389406,2021,1,7,22,15
2021-01-07 22:18:16,10.76,1.360617591,2021,1,7,22,18
2021-01-07 22:21:16,10.79,1.3585939525,2021,1,7,22,21
2021-01-07 22:24:16,10.78,1.3688890688,2021,1,7,22,24
2021-01-07 22:27:16,10.73,1.3587172309,2021,1,7,22,27
2021-01-07 22:30:17,10.69,1.3638988879,2021,1,7,22,30
2021-01-07 22:33:16,10.63,1.3844367826,2021,1,7,22,33
2021-01-07 22:36:17,10.57,1.388366042,2021,1,7,22,36
2021-01-07 22:39:16,10.59,1.3877254077,2021,1,7,22,39
2021-01-07 22:42:16,10.57,1.3875172067,2021,1,7,22,42
2021-01-07 22:45:16,10.56,1.3871915985,2021,1,7,22,45
2021-01-07 22:48:16,10.58,1.3815781939,2021,1,7,22,48
2021-01-07 22:51:16,10.62,1.3925217727,2021,1,7,22,51
2021-01-07 22:54:16,10.7,1.3980734791,2021,1,7,22,54
2021-01-07 22:57:16,10.69,1.3920443836,2021,1,7,22,57
2021-01-07 23:00:16,10.6,1.3843138796,2021,1,7,23,0
2021-01-07 23:03:16,10.57,1.3838719164,2021,1,7,23,3
2021-01-07 23:06:16,10.56,1.3883414727,2021,1,7,23,6
2021-01-07 23:09:16,10.53,1.3643354216,2021,1,7,23,9
2021-01-07 23:12:16,10.55,1.4343891323,2021,1,7,23,12
2021-01-07 23:15:16,10.53,1.434422594,2021,1,7,23,15
2021-01-07 23:18:16,10.52,1.4581041371,2021,1,7,23,18
2021-01-07 23:21:16,10.47,1.4241656108,2021,1,7,23,21
2021-01-07 23:24:16,10.31,1.4241196149,2021,1,7,23,24
2021-01-07 23:27:16,10.29,1.4207077352,2021,1,7,23,27
2021-01-07 23:30:16,10.28,1.4236458587,2021,1,7,23,30
2021-01-07 23:33:16,10.28,1.4156477182,2021,1,7,23,33
2021-01-07 23:36:16,10.28,1.4168385359,2021,1,7,23,36
2021-01-07 23:39:16,10.27,1.4167539546,2021,1,7,23,39
2021-01-07 23:42:16,10.27,1.4107660885,2021,1,7,23,42
2021-01-07 23:45:16,10.29,1.4105199683,2021,1,7,23,45
