,timestamp,value,score
3328,2021-01-08 11:21:16,9.16,5.9129186779
3329,2021-01-08 11:24:16,9.15,5.9138812787
3330,2021-01-08 11:27:15,9.15,5.9138812787
3331,2021-01-08 11:30:16,8.99,5.923554769
3332,2021-01-08 11:33:16,8.96,5.9260549898
3333,2021-01-08 11:36:16,9.04,5.920210683
3334,2021-01-08 11:39:16,9.09,5.9185013056
3335,2021-01-08 11:42:15,9.01,5.9221618239
3336,2021-01-08 11:45:16,8.94,5.9271681126
3337,2021-01-08 11:48:15,8.92,5.9284194169
3338,2021-01-08 11:51:16,8.94,5.9271681126
3339,2021-01-08 11:54:15,8.98,5.924154727
3340,2021-01-08 11:57:16,9.01,5.9221618239
3341,2021-01-08 12:00:15,9.07,5.9182736643
3342,2021-01-08 12:03:15,9.13,5.9158774406
3343,2021-01-08 12:06:16,9.08,5.9179343379
3344,2021-01-08 12:09:15,9.07,5.9182736643
3345,2021-01-08 12:12:16,9.04,5.920210683
3346,2021-01-08 12:15:15,8.93,5.9277720935
3347,2021-01-08 12:18:16,8.89,5.9293945852
3348,2021-01-08 12:21:16,8.83,5.9324662077
3349,2021-01-08 12:24:16,8.93,5.9277720935
3350,2021-01-08 12:27:16,8.87,5.9303768046
3351,2021-01-08 12:30:15,8.8,5.9331580145
3352,2021-01-08 12:33:16,8.78,5.9343733437
3353,2021-01-08 12:36:15,8.76,5.9350411408
3354,2021-01-08 12:39:16,8.77,5.9349110292
3355,2021-01-08 12:42:15,8.74,5.9357024147
3356,2021-01-08 12:45:16,8.76,5.9350411408
3357,2021-01-08 12:48:15,8.78,5.9343733437
3358,2021-01-08 12:51:16,8.8,5.9331580145
3359,2021-01-08 12:54:16,8.79,5.933691554
3360,2021-01-08 12:57:15,8.81,5.9333105194
3361,2021-01-08 13:00:16,8.8,5.9331580145
3362,2021-01-08 13:03:15,8.78,5.9343733437
3363,2021-01-08 13:06:16,8.8,5.9331580145
3364,2021-01-08 13:09:15,8.77,5.9349110292
3365,2021-01-08 13:12:16,8.72,5.9365018389
3366,2021-01-08 13:15:15,8.76,5.9350411408
3367,2021-01-08 13:18:16,8.78,5.9343733437
3368,2021-01-08 13:21:15,8.8,5.9331580145
3369,2021-01-08 13:24:16,8.75,5.9353578259
3370,2021-01-08 13:27:15,8.71,5.9369849031
3371,2021-01-08 13:30:16,8.72,5.9365018389
3372,2021-01-08 13:33:16,8.67,5.9403643639
3373,2021-01-08 13:36:16,8.73,5.9359075169
3374,2021-01-08 13:39:16,8.73,5.9359075169
3375,2021-01-08 13:42:15,8.73,5.9359075169
3376,2021-01-08 13:45:16,8.72,5.9365018389
3377,2021-01-08 13:48:15,8.76,5.9350411408
3378,2021-01-08 13:51:16,8.75,5.9353578259
3379,2021-01-08 13:54:15,8.75,5.9353578259
3380,2021-01-08 13:57:16,8.76,5.9350411408
3381,2021-01-08 14:00:15,8.78,5.9343733437
3382,2021-01-08 14:03:16,8.8,5.9331580145
3383,2021-01-08 14:06:15,8.87,5.9303768046
3384,2021-01-08 14:09:15,8.8,5.9331580145
3385,2021-01-08 14:12:15,8.8,5.9331580145
3386,2021-01-08 14:15:16,8.84,5.9322965416
3387,2021-01-08 14:18:15,8.77,5.9349110292
3388,2021-01-08 14:21:16,8.75,5.9353578259
3389,2021-01-08 14:24:16,8.78,5.9343733437
3390,2021-01-08 14:27:15,8.81,5.9333105194
3391,2021-01-08 14:30:16,8.78,5.9343733437
