,timestamp,value,score
3141,2021-01-08 02:00:16,9.14,6.2992701782
3142,2021-01-08 02:03:16,9.19,6.2946908776
3143,2021-01-08 02:06:16,9.11,6.302553442
3144,2021-01-08 02:09:16,9.12,6.301994555
3145,2021-01-08 02:12:16,9.11,6.302553442
3146,2021-01-08 02:15:16,9.12,6.301994555
3147,2021-01-08 02:18:16,9.16,6.2957192379
3148,2021-01-08 02:21:16,9.07,6.3050457115
3149,2021-01-08 02:24:16,9.0,6.3124974136
3150,2021-01-08 02:27:16,9.01,6.3106392787
3151,2021-01-08 02:30:16,9.03,6.3079036857
3152,2021-01-08 02:33:16,9.11,6.302553442
3153,2021-01-08 02:36:16,9.17,6.2956573036
3154,2021-01-08 02:39:16,9.06,6.3062678661
3155,2021-01-08 02:42:16,9.06,6.3062678661
3156,2021-01-08 02:45:16,8.97,6.3132203529
3157,2021-01-08 02:48:16,8.99,6.3121674358
3158,2021-01-08 02:51:16,8.94,6.3155353261
3159,2021-01-08 02:54:16,8.85,6.3233345226
3160,2021-01-08 02:57:16,8.8,6.328039132
3161,2021-01-08 03:00:15,8.78,6.3299396537
3162,2021-01-08 03:03:16,8.8,6.328039132
3163,2021-01-08 03:06:16,8.78,6.3299396537
3164,2021-01-08 03:09:16,8.8,6.328039132
3165,2021-01-08 03:12:16,8.77,6.3310315816
3166,2021-01-08 03:15:16,8.66,6.3407452564
3167,2021-01-08 03:18:16,8.64,6.3426902985
3168,2021-01-08 03:21:16,8.69,6.3381839041
3169,2021-01-08 03:24:16,8.73,6.3355801948
3170,2021-01-08 03:27:16,8.7,6.3370061538
3171,2021-01-08 03:30:15,8.66,6.3407452564
3172,2021-01-08 03:33:16,8.56,6.3492631707
3173,2021-01-08 03:36:15,8.66,6.3407452564
3174,2021-01-08 03:39:16,8.75,6.3323959911
3175,2021-01-08 03:42:16,8.55,6.3498743134
3176,2021-01-08 03:45:16,8.52,6.3535058944
3177,2021-01-08 03:48:16,8.5,6.3557005818
3178,2021-01-08 03:51:16,8.5,6.3557005818
3179,2021-01-08 03:54:16,8.44,6.3620650705
3180,2021-01-08 03:57:16,8.38,6.3678814548
3181,2021-01-08 04:00:16,8.3,6.3737514224
3182,2021-01-08 04:03:16,8.39,6.3672203826
3183,2021-01-08 04:06:16,8.38,6.3678814548
3184,2021-01-08 04:09:16,8.35,6.3718558058
3185,2021-01-08 04:12:15,8.33,6.3710996924
3186,2021-01-08 04:15:16,8.34,6.3704611006
3187,2021-01-08 04:18:16,8.34,6.3704611006
3188,2021-01-08 04:21:15,8.34,6.3704611006
3189,2021-01-08 04:24:16,8.34,6.3704611006
3190,2021-01-08 04:27:16,8.3,6.3737514224
3191,2021-01-08 04:30:16,8.31,6.3728295893
3192,2021-01-08 04:33:16,8.3,6.3737514224
3193,2021-01-08 04:36:16,8.27,6.3781433627
3194,2021-01-08 04:39:16,8.26,6.3801114211
3195,2021-01-08 04:42:16,8.25,6.3819917085
3196,2021-01-08 04:45:16,8.25,6.3819917085
3197,2021-01-08 04:48:16,8.24,6.3829583613
3198,2021-01-08 04:51:16,8.29,6.3746264549
3199,2021-01-08 04:54:15,8.31,6.3728295893
3200,2021-01-08 04:57:16,8.39,6.3672203826
3201,2021-01-08 05:00:16,8.43,6.3656833229
3202,2021-01-08 05:03:16,8.47,6.3586141938
3203,2021-01-08 05:06:16,8.44,6.3620650705
3204,2021-01-08 05:09:15,8.46,6.3593081203
3205,2021-01-08 05:12:16,8.49,6.3564767378
3206,2021-01-08 05:15:16,8.54,6.3514228807
3207,2021-01-08 05:18:16,8.55,6.3498743134
3208,2021-01-08 05:21:16,8.6,6.3476024095
3209,2021-01-08 05:24:16,8.49,6.3564767378
3210,2021-01-08 05:27:15,8.56,6.3492631707
3211,2021-01-08 05:30:16,8.57,6.3490969315
3212,2021-01-08 05:33:16,8.56,6.3492631707
3213,2021-01-08 05:36:16,8.59,6.3484027503
3214,2021-01-08 05:39:16,8.65,6.3415979422
3215,2021-01-08 05:42:16,8.63,6.3440571506
3216,2021-01-08 05:45:16,8.64,6.3426902985
3217,2021-01-08 05:48:16,8.62,6.3451247291
3218,2021-01-08 05:51:16,8.53,6.3518089098
3219,2021-01-08 05:54:16,8.54,6.3514228807
3220,2021-01-08 05:57:16,8.54,6.3514228807
3221,2021-01-08 06:00:15,8.59,6.3484027503
3222,2021-01-08 06:03:16,8.67,6.3401473333
3223,2021-01-08 06:06:15,8.45,6.360286503
3224,2021-01-08 06:09:16,8.34,6.3704611006
3225,2021-01-08 06:12:16,8.31,6.3728295893
3226,2021-01-08 06:15:16,8.29,6.3746264549
3227,2021-01-08 06:18:15,8.29,6.3746264549
3228,2021-01-08 06:21:16,8.26,6.3801114211
3229,2021-01-08 06:24:16,8.24,6.3829583613
3230,2021-01-08 06:27:16,8.15,6.3956767129
3231,2021-01-08 06:30:16,8.1,6.4026603232
3232,2021-01-08 06:33:16,8.16,6.3944315938
3233,2021-01-08 06:36:16,8.07,6.4051520251
3234,2021-01-08 06:39:16,8.07,6.4051520251
3235,2021-01-08 06:42:16,8.07,6.4051520251
3236,2021-01-08 06:45:15,8.03,6.4086384803
3237,2021-01-08 06:48:16,8.04,6.4074166666
3238,2021-01-08 06:51:16,8.06,6.4054921042
3239,2021-01-08 06:54:16,8.12,6.3997160696
3240,2021-01-08 06:57:16,8.12,6.3997160696
3241,2021-01-08 07:00:16,8.19,6.391224915
3242,2021-01-08 07:03:16,8.18,6.3923759142
3243,2021-01-08 07:06:16,8.17,6.3932722049
3244,2021-01-08 07:09:16,8.13,6.3986550652
3245,2021-01-08 07:12:16,8.17,6.3932722049
3246,2021-01-08 07:15:16,8.25,6.3819917085
3247,2021-01-08 07:18:16,8.2,6.390159408
3248,2021-01-08 07:21:16,8.16,6.3944315938
3249,2021-01-08 07:24:15,8.1,6.4026603232
3250,2021-01-08 07:27:16,8.23,6.3847703965
3251,2021-01-08 07:30:15,8.25,6.3819917085
3252,2021-01-08 07:33:16,8.21,6.3894758291
3253,2021-01-08 07:36:15,8.2,6.390159408
3254,2021-01-08 07:39:16,8.21,6.3894758291
3255,2021-01-08 07:42:16,8.26,6.3801114211
3256,2021-01-08 07:45:16,8.28,6.3767712694
3257,2021-01-08 07:48:15,8.32,6.3724098714
3258,2021-01-08 07:51:16,8.29,6.3746264549
3259,2021-01-08 07:54:15,8.31,6.3728295893
3260,2021-01-08 07:57:16,8.4,6.3671821374
3261,2021-01-08 08:00:15,8.43,6.3656833229
3262,2021-01-08 08:03:16,8.49,6.3564767378
3263,2021-01-08 08:06:15,8.52,6.3535058944
3264,2021-01-08 08:09:16,8.53,6.3518089098
3265,2021-01-08 08:12:15,8.47,6.3586141938
3266,2021-01-08 08:15:16,8.54,6.3514228807
3267,2021-01-08 08:18:16,8.54,6.3514228807
3268,2021-01-08 08:21:16,8.58,6.348553564
3269,2021-01-08 08:24:16,8.29,6.3746264549
3270,2021-01-08 08:27:16,8.35,6.3718558058
3271,2021-01-08 08:30:16,8.36,6.3692910396
3272,2021-01-08 08:33:16,8.46,6.3593081203
3273,2021-01-08 08:36:16,8.47,6.3586141938
3274,2021-01-08 08:39:15,8.48,6.3575177392
3275,2021-01-08 08:42:16,8.41,6.3674204937
3276,2021-01-08 08:45:15,8.38,6.3678814548
3277,2021-01-08 08:48:16,8.35,6.3718558058
3278,2021-01-08 08:51:16,8.37,6.3684678385
3279,2021-01-08 08:54:16,8.39,6.3672203826
3280,2021-01-08 08:57:16,8.33,6.3710996924
3281,2021-01-08 09:00:16,8.34,6.3704611006
3282,2021-01-08 09:03:16,8.37,6.3684678385
3283,2021-01-08 09:06:16,8.45,6.360286503
3284,2021-01-08 09:09:15,8.42,6.3665946514
3285,2021-01-08 09:12:16,8.41,6.3674204937
3286,2021-01-08 09:15:16,8.43,6.3656833229
3287,2021-01-08 09:18:16,8.48,6.3575177392
3288,2021-01-08 09:21:16,8.5,6.3557005818
3289,2021-01-08 09:24:16,8.62,6.3451247291
3290,2021-01-08 09:27:16,8.69,6.3381839041
3291,2021-01-08 09:30:16,8.56,6.3492631707
3292,2021-01-08 09:33:16,8.61,6.3465742897
3293,2021-01-08 09:36:15,8.62,6.3451247291
3294,2021-01-08 09:39:16,8.68,6.339573273
3295,2021-01-08 09:42:15,8.73,6.3355801948
3296,2021-01-08 09:45:16,8.71,6.3372407791
3297,2021-01-08 09:48:15,8.67,6.3401473333
3298,2021-01-08 09:51:16,8.66,6.3407452564
3299,2021-01-08 09:54:15,8.56,6.3492631707
3300,2021-01-08 09:57:16,8.67,6.3401473333
3301,2021-01-08 10:00:16,8.72,6.33620085
3302,2021-01-08 10:03:16,8.53,6.3518089098
3303,2021-01-08 10:06:16,8.59,6.3484027503
3304,2021-01-08 10:09:16,8.38,6.3678814548
3305,2021-01-08 10:12:15,8.39,6.3672203826
3306,2021-01-08 10:15:16,8.39,6.3672203826
3307,2021-01-08 10:18:15,8.36,6.3692910396
3308,2021-01-08 10:21:16,8.33,6.3710996924
3309,2021-01-08 10:24:16,8.32,6.3724098714
3310,2021-01-08 10:27:16,8.35,6.3718558058
3311,2021-01-08 10:30:16,8.55,6.3498743134
3312,2021-01-08 10:33:16,8.53,6.3518089098
3313,2021-01-08 10:36:16,8.61,6.3465742897
3314,2021-01-08 10:39:15,8.64,6.3426902985
3315,2021-01-08 10:42:16,8.69,6.3381839041
3316,2021-01-08 10:45:15,8.75,6.3323959911
3317,2021-01-08 10:48:16,8.8,6.328039132
3318,2021-01-08 10:51:15,8.81,6.3269519108
3319,2021-01-08 10:54:16,8.79,6.3292964991
3320,2021-01-08 10:57:15,8.79,6.3292964991
3321,2021-01-08 11:00:16,8.83,6.3249657916
3322,2021-01-08 11:03:16,8.88,6.3203262204
3323,2021-01-08 11:06:15,8.94,6.3155353261
3324,2021-01-08 11:09:15,9.0,6.3124974136
3325,2021-01-08 11:12:15,8.91,6.3176743125
3326,2021-01-08 11:15:16,8.98,6.3124141675
3327,2021-01-08 11:18:15,9.06,6.3062678661
3328,2021-01-08 11:21:16,9.16,6.2957192379
3329,2021-01-08 11:24:16,9.15,6.2974672426
3330,2021-01-08 11:27:15,9.15,6.2974672426
3331,2021-01-08 11:30:16,8.99,6.3121674358
3332,2021-01-08 11:33:16,8.96,6.3139560603
3333,2021-01-08 11:36:16,9.04,6.3071827691
3334,2021-01-08 11:39:16,9.09,6.3032446783
3335,2021-01-08 11:42:15,9.01,6.3106392787
3336,2021-01-08 11:45:16,8.94,6.3155353261
3337,2021-01-08 11:48:15,8.92,6.3167163687
3338,2021-01-08 11:51:16,8.94,6.3155353261
3339,2021-01-08 11:54:15,8.98,6.3124141675
3340,2021-01-08 11:57:16,9.01,6.3106392787
3341,2021-01-08 12:00:15,9.07,6.3050457115
3342,2021-01-08 12:03:15,9.13,6.3003433621
3343,2021-01-08 12:06:16,9.08,6.3039821477
3344,2021-01-08 12:09:15,9.07,6.3050457115
3345,2021-01-08 12:12:16,9.04,6.3071827691
3346,2021-01-08 12:15:15,8.93,6.3161664687
3347,2021-01-08 12:18:16,8.89,6.3194273135
3348,2021-01-08 12:21:16,8.83,6.3249657916
3349,2021-01-08 12:24:16,8.93,6.3161664687
3350,2021-01-08 12:27:16,8.87,6.3212927949
3351,2021-01-08 12:30:15,8.8,6.328039132
3352,2021-01-08 12:33:16,8.78,6.3299396537
3353,2021-01-08 12:36:15,8.76,6.3317316459
3354,2021-01-08 12:39:16,8.77,6.3310315816
3355,2021-01-08 12:42:15,8.74,6.3335827962
3356,2021-01-08 12:45:16,8.76,6.3317316459
3357,2021-01-08 12:48:15,8.78,6.3299396537
3358,2021-01-08 12:51:16,8.8,6.328039132
3359,2021-01-08 12:54:16,8.79,6.3292964991
3360,2021-01-08 12:57:15,8.81,6.3269519108
3361,2021-01-08 13:00:16,8.8,6.328039132
3362,2021-01-08 13:03:15,8.78,6.3299396537
3363,2021-01-08 13:06:16,8.8,6.328039132
3364,2021-01-08 13:09:15,8.77,6.3310315816
3365,2021-01-08 13:12:16,8.72,6.33620085
3366,2021-01-08 13:15:15,8.76,6.3317316459
3367,2021-01-08 13:18:16,8.78,6.3299396537
3368,2021-01-08 13:21:15,8.8,6.328039132
3369,2021-01-08 13:24:16,8.75,6.3323959911
3370,2021-01-08 13:27:15,8.71,6.3372407791
3371,2021-01-08 13:30:16,8.72,6.33620085
3372,2021-01-08 13:33:16,8.67,6.3401473333
3373,2021-01-08 13:36:16,8.73,6.3355801948
3374,2021-01-08 13:39:16,8.73,6.3355801948
3375,2021-01-08 13:42:15,8.73,6.3355801948
3376,2021-01-08 13:45:16,8.72,6.33620085
3377,2021-01-08 13:48:15,8.76,6.3317316459
3378,2021-01-08 13:51:16,8.75,6.3323959911
3379,2021-01-08 13:54:15,8.75,6.3323959911
3380,2021-01-08 13:57:16,8.76,6.3317316459
3381,2021-01-08 14:00:15,8.78,6.3299396537
3382,2021-01-08 14:03:16,8.8,6.328039132
3383,2021-01-08 14:06:15,8.87,6.3212927949
3384,2021-01-08 14:09:15,8.8,6.328039132
3385,2021-01-08 14:12:15,8.8,6.328039132
3386,2021-01-08 14:15:16,8.84,6.3241807715
3387,2021-01-08 14:18:15,8.77,6.3310315816
3388,2021-01-08 14:21:16,8.75,6.3323959911
3389,2021-01-08 14:24:16,8.78,6.3299396537
3390,2021-01-08 14:27:15,8.81,6.3269519108
3391,2021-01-08 14:30:16,8.78,6.3299396537
3392,2021-01-08 14:33:15,8.75,6.3323959911
3393,2021-01-08 14:36:16,8.73,6.3355801948
3394,2021-01-08 14:39:16,8.76,6.3317316459
3395,2021-01-08 14:42:16,8.76,6.3317316459
3396,2021-01-08 14:45:16,8.74,6.3335827962
3397,2021-01-08 14:48:16,8.73,6.3355801948
3398,2021-01-08 14:51:16,8.75,6.3323959911
3399,2021-01-08 14:54:15,8.7,6.3370061538
3400,2021-01-08 14:57:16,8.73,6.3355801948
3401,2021-01-08 15:00:15,8.69,6.3381839041
3402,2021-01-08 15:03:16,8.76,6.3317316459
3403,2021-01-08 15:06:15,8.74,6.3335827962
3404,2021-01-08 15:09:16,8.71,6.3372407791
3405,2021-01-08 15:12:15,8.73,6.3355801948
3406,2021-01-08 15:15:16,8.71,6.3372407791
3407,2021-01-08 15:18:15,8.78,6.3299396537
3408,2021-01-08 15:21:16,8.75,6.3323959911
3409,2021-01-08 15:24:15,8.69,6.3381839041
3410,2021-01-08 15:27:16,8.66,6.3407452564
3411,2021-01-08 15:30:15,8.56,6.3492631707
3412,2021-01-08 15:33:15,8.56,6.3492631707
3413,2021-01-08 15:36:16,8.55,6.3498743134
3414,2021-01-08 15:39:15,8.54,6.3514228807
3415,2021-01-08 15:42:16,8.56,6.3492631707
3416,2021-01-08 15:45:15,8.53,6.3518089098
3417,2021-01-08 15:48:16,8.52,6.3535058944
3418,2021-01-08 15:51:15,8.56,6.3492631707
3419,2021-01-08 15:54:16,8.55,6.3498743134
3420,2021-01-08 15:57:15,8.59,6.3484027503
3421,2021-01-08 16:00:16,8.65,6.3415979422
3422,2021-01-08 16:03:15,8.66,6.3407452564
3423,2021-01-08 16:06:16,8.71,6.3372407791
3424,2021-01-08 16:09:15,8.74,6.3335827962
3425,2021-01-08 16:12:16,8.77,6.3310315816
3426,2021-01-08 16:15:15,8.79,6.3292964991
3427,2021-01-08 16:18:16,8.78,6.3299396537
3428,2021-01-08 16:21:15,8.75,6.3323959911
3429,2021-01-08 16:24:16,8.76,6.3317316459
3430,2021-01-08 16:27:15,8.78,6.3299396537
3431,2021-01-08 16:30:15,8.81,6.3269519108
3432,2021-01-08 16:33:16,8.82,6.3262847163
3433,2021-01-08 16:36:15,8.82,6.3262847163
3434,2021-01-08 16:39:16,8.8,6.328039132
3435,2021-01-08 16:42:15,8.77,6.3310315816
3436,2021-01-08 16:45:16,8.8,6.328039132
3437,2021-01-08 16:48:15,8.78,6.3299396537
3438,2021-01-08 16:51:16,8.77,6.3310315816
3439,2021-01-08 16:54:15,8.75,6.3323959911
3440,2021-01-08 16:57:16,8.76,6.3317316459
3441,2021-01-08 17:00:15,8.78,6.3299396537
3442,2021-01-08 17:03:16,8.78,6.3299396537
3443,2021-01-08 17:06:15,8.79,6.3292964991
3444,2021-01-08 17:09:15,8.78,6.3299396537
3445,2021-01-08 17:12:15,8.81,6.3269519108
3446,2021-01-08 17:15:16,8.82,6.3262847163
3447,2021-01-08 17:18:15,8.8,6.328039132
3448,2021-01-08 17:21:16,8.83,6.3249657916
3449,2021-01-08 17:24:15,8.83,6.3249657916
3450,2021-01-08 17:27:16,8.89,6.3194273135
3451,2021-01-08 17:30:15,8.88,6.3203262204
3452,2021-01-08 17:33:15,8.91,6.3176743125
3453,2021-01-08 17:36:15,8.93,6.3161664687
3454,2021-01-08 17:39:15,9.0,6.3124974136
3455,2021-01-08 17:42:16,9.02,6.3084890452
3456,2021-01-08 17:45:15,9.06,6.3062678661
3457,2021-01-08 17:48:16,9.03,6.3079036857
3458,2021-01-08 17:51:15,9.04,6.3071827691
3459,2021-01-08 17:54:16,9.07,6.3050457115
3460,2021-01-08 17:57:16,9.08,6.3039821477
3461,2021-01-08 18:00:15,9.09,6.3032446783
3462,2021-01-08 18:03:16,9.13,6.3003433621
3463,2021-01-08 18:06:15,9.18,6.2952467442
3464,2021-01-08 18:09:16,9.24,6.2912779313
3465,2021-01-08 18:12:15,9.27,6.2878133076
3466,2021-01-08 18:15:15,9.27,6.2878133076
3467,2021-01-08 18:18:16,9.28,6.2867863155
3468,2021-01-08 18:21:15,9.27,6.2878133076
3469,2021-01-08 18:24:15,9.29,6.2859330165
3470,2021-01-08 18:27:15,9.33,6.2797133088
3471,2021-01-08 18:30:16,9.35,6.2771453976
3472,2021-01-08 18:33:15,9.33,6.2797133088
3473,2021-01-08 18:36:16,9.34,6.2789317454
3474,2021-01-08 18:39:15,9.42,6.2713819015
3475,2021-01-08 18:42:16,9.33,6.2797133088
3476,2021-01-08 18:45:15,9.27,6.2878133076
3477,2021-01-08 18:48:16,9.25,6.2901570898
3478,2021-01-08 18:51:15,9.24,6.2912779313
3479,2021-01-08 18:54:16,9.24,6.2912779313
3480,2021-01-08 18:57:15,9.21,6.2931748101
3481,2021-01-08 19:00:16,9.16,6.2957192379
3482,2021-01-08 19:03:15,9.25,6.2901570898
3483,2021-01-08 19:06:16,9.31,6.2831876895
3484,2021-01-08 19:09:15,9.32,6.2813712977
3485,2021-01-08 19:12:16,9.33,6.2797133088
3486,2021-01-08 19:15:15,9.35,6.2771453976
3487,2021-01-08 19:18:15,9.4,6.2720337446
3488,2021-01-08 19:21:15,9.38,6.2742705432
3489,2021-01-08 19:24:15,9.47,6.2651816126
3490,2021-01-08 19:27:15,9.46,6.2663071828
3491,2021-01-08 19:30:16,9.44,6.2676947855
3492,2021-01-08 19:33:15,9.49,6.263691285
3493,2021-01-08 19:36:16,9.49,6.263691285
3494,2021-01-08 19:39:15,9.49,6.263691285
3495,2021-01-08 19:42:16,9.53,6.2597839808
3496,2021-01-08 19:45:15,9.55,6.258426788
3497,2021-01-08 19:48:16,9.57,6.2551322118
3498,2021-01-08 19:51:15,9.45,6.2667380879
3499,2021-01-08 19:54:16,9.43,6.2685841098
3500,2021-01-08 19:57:15,9.39,6.2731623716
3501,2021-01-08 20:00:16,9.43,6.2685841098
3502,2021-01-08 20:03:15,9.31,6.2831876895
3503,2021-01-08 20:06:16,9.3,6.284645174
3504,2021-01-08 20:09:15,9.3,6.284645174
3505,2021-01-08 20:12:15,9.33,6.2797133088
3506,2021-01-08 20:15:15,9.38,6.2742705432
3507,2021-01-08 20:18:15,9.31,6.2831876895
3508,2021-01-08 20:21:16,9.34,6.2789317454
3509,2021-01-08 20:24:15,9.3,6.284645174
3510,2021-01-08 20:27:15,9.33,6.2797133088
3511,2021-01-08 20:30:15,9.34,6.2789317454
3512,2021-01-08 20:33:16,9.36,6.2758464832
3513,2021-01-08 20:36:15,9.4,6.2720337446
3514,2021-01-08 20:39:16,9.43,6.2685841098
3515,2021-01-08 20:42:15,9.45,6.2667380879
3516,2021-01-08 20:45:15,9.45,6.2667380879
3517,2021-01-08 20:48:15,9.45,6.2667380879
3518,2021-01-08 20:51:16,9.47,6.2651816126
3519,2021-01-08 20:54:15,9.47,6.2651816126
3520,2021-01-08 20:57:16,9.49,6.263691285
3521,2021-01-08 21:00:15,9.53,6.2597839808
3522,2021-01-08 21:03:16,9.51,6.2607131947
3523,2021-01-08 21:06:15,9.5,6.2616881252
3524,2021-01-08 21:09:15,9.48,6.2648279388
3525,2021-01-08 21:12:15,9.53,6.2597839808
3526,2021-01-08 21:15:16,9.52,6.2600342014
3527,2021-01-08 21:18:15,9.53,6.2597839808
3528,2021-01-08 21:21:16,9.54,6.2590810898
3529,2021-01-08 21:24:15,9.58,6.2534552075
3530,2021-01-08 21:27:15,9.57,6.2551322118
3531,2021-01-08 21:30:15,9.57,6.2551322118
3532,2021-01-08 21:33:15,9.62,6.2508706648
3533,2021-01-08 21:36:15,9.55,6.258426788
